Reaction_ID,lb,ub
HMR_3679,0,3.779049553
HMR_3680,0,3.779049553
HMR_3681,0,3.779049553
HMR_3682,0,3.779049553
HMR_3683,0,3.779049553
HMR_3684,0,5.385203225
HMR_3685,0,5.385203225
HMR_3686,0,5.385203225
HMR_3687,0,5.385203225
HMR_3688,0,5.385203225
HMR_3689,0,5.385203225
HMR_3690,0,5.385203225
HMR_3691,0,5.385203225
HMR_3692,0,5.385203225
HMR_3693,0,5.385203225
HMR_3694,0,5.385203225
HMR_3695,0,5.385203225
HMR_3696,0,5.385203225
HMR_3697,0,5.385203225
HMR_3698,0,5.385203225
HMR_3699,0,5.385203225
HMR_3700,0,5.385203225
HMR_3701,0,5.385203225
HMR_3702,0,5.385203225
HMR_3703,0,5.385203225
HMR_3704,0,5.385203225
HMR_3705,0,5.385203225
HMR_3706,0,5.385203225
HMR_3707,0,5.385203225
HMR_3708,0,5.385203225
HMR_3709,0,5.385203225
HMR_3710,0,5.385203225
HMR_3711,0,5.385203225
HMR_3712,0,5.385203225
HMR_3713,0,5.385203225
HMR_3714,0,5.385203225
HMR_3715,0,5.385203225
HMR_3716,0,5.385203225
HMR_3717,0,5.385203225
HMR_3718,0,5.385203225
HMR_3719,0,5.385203225
HMR_3720,0,5.385203225
HMR_3721,0,5.385203225
HMR_3722,0,5.385203225
HMR_3723,0,5.385203225
HMR_3724,0,5.385203225
HMR_3725,0,5.385203225
HMR_3726,0,5.385203225
HMR_3727,0,5.385203225
HMR_3728,0,5.385203225
HMR_3729,0,5.385203225
HMR_3730,0,5.385203225
HMR_3731,0,5.385203225
HMR_3732,0,5.385203225
HMR_3733,0,5.385203225
HMR_3734,0,5.385203225
HMR_3735,0,5.385203225
HMR_3736,0,5.385203225
HMR_3737,0,5.385203225
HMR_3738,0,5.385203225
HMR_3739,0,5.385203225
HMR_3740,0,5.385203225
HMR_3741,0,5.385203225
HMR_3742,0,5.385203225
HMR_0715,0,6.128474881
HMR_0716,0,11.39370465
HMR_0733,0,8.905703875
HMR_0735,0,7.044990747
HMR_0736,0,7.044990747
HMR_0744,0,11.97818903
HMR_0746,0,24.24397939
HMR_0750,0,19.83083333
HMR_0754,0,6.128474881
HMR_0758,0,19.83083333
HMR_0762,0,9.34860891
HMR_0765,0,124.8253978
HMR_0766,0,7.965884116
HMR_0767,0,36.78176575
HMR_0773,0,11.97818903
HMR_0775,0,24.24397939
HMR_0783,0,12.59201161
HMR_0795,0,9.810994039
HMR_8155,0,11.50468596
HMR_8167,0,11.50468596
HMR_8168,0,8.705817434
HMR_8188,0,11.50468596
HMR_8189,0,11.50468596
HMR_8219,0,6.128474881
HMR_8220,0,6.128474881
HMR_8221,0,1.972508859
HMR_8246,0,9.810994039
HMR_0456,0,24.87634188
HMR_0458,0,28.13447657
HMR_0459,0,24.87634188
HMR_0463,0,25.25943522
HMR_0486,0,12.88200367
HMR_0487,0,12.88200367
HMR_0488,0,12.88200367
HMR_0489,0,12.88200367
HMR_0490,0,12.88200367
HMR_0491,0,12.88200367
HMR_0492,0,12.88200367
HMR_0493,0,12.88200367
HMR_0494,0,12.88200367
HMR_0495,0,12.88200367
HMR_0496,0,12.88200367
HMR_0497,0,12.88200367
HMR_0498,0,12.88200367
HMR_0499,0,12.88200367
HMR_0500,0,12.88200367
HMR_0501,0,12.88200367
HMR_0502,0,12.88200367
HMR_0503,0,12.88200367
HMR_0504,0,12.88200367
HMR_0505,0,12.88200367
HMR_0506,0,12.88200367
HMR_0507,0,12.88200367
HMR_0508,0,12.88200367
HMR_0509,0,12.88200367
HMR_0510,0,12.88200367
HMR_0511,0,12.88200367
HMR_0512,0,12.88200367
HMR_0513,0,12.88200367
HMR_0514,0,12.88200367
HMR_0515,0,12.88200367
HMR_0516,0,12.88200367
HMR_0517,0,12.88200367
HMR_0518,0,12.88200367
HMR_0519,0,12.88200367
HMR_0520,0,12.88200367
HMR_0521,0,12.88200367
HMR_0522,0,12.88200367
HMR_0523,0,12.88200367
HMR_0524,0,12.88200367
HMR_0525,0,12.88200367
HMR_0526,0,12.88200367
HMR_0527,0,12.88200367
HMR_0528,0,12.88200367
HMR_0529,0,12.88200367
HMR_0530,0,12.88200367
HMR_0531,0,12.88200367
HMR_0532,0,12.88200367
HMR_0533,0,12.88200367
HMR_0534,0,12.88200367
HMR_0535,0,12.88200367
HMR_0536,0,12.88200367
HMR_0537,0,12.88200367
HMR_0538,0,12.88200367
HMR_0539,0,12.88200367
HMR_0540,0,12.88200367
HMR_0541,0,12.88200367
HMR_0542,0,12.88200367
HMR_0543,0,12.88200367
HMR_0544,0,12.88200367
HMR_0588,0,35.693086
HMR_0596,0,36.78176575
HMR_5254,0,25.25943522
HMR_7599,0,8.220867769
HMR_0448,0,5.1985413
HMR_0450,0,5.1985413
HMR_0468,0,8.96132235
HMR_0479,0,3.245556509
HMR_0481,0,3.245556509
HMR_0589,0,35.693086
HMR_0590,0,35.693086
HMR_0591,0,35.693086
HMR_0592,0,35.693086
HMR_0593,0,35.693086
HMR_0594,0,35.693086
HMR_0597,0,36.78176575
HMR_0599,0,36.78176575
HMR_0600,0,36.78176575
HMR_0601,0,36.78176575
HMR_0602,0,36.78176575
HMR_0614,0,8.220867769
HMR_0615,0,8.220867769
HMR_0625,0,8.96132235
HMR_0629,0,16.3322645
HMR_0630,0,25.25943522
HMR_0632,0,18.02430694
HMR_0633,0,31.74886392
HMR_0636,0,9.108214976
HMR_0638,0,4.791293149
HMR_0641,0,1.875622813
HMR_0642,0,14.53732884
HMR_0643,0,25.25943522
HMR_0644,0,18.02430694
HMR_0645,0,31.74886392
HMR_0648,0,15.18380109
HMR_0660,0,14.53732884
HMR_7611,0,16.88425952
HMR_7613,0,7.099011098
HMR_8421,0,1.875622813
HMR_8518,0,16.88425952
HMR_8521,0,14.37010056
HMR_8523,0,14.53732884
HMR_8525,0,14.53732884
HMR_0817,0,11.50468596
HMR_0821,0,16.29540898
HMR_0823,0,8.705817434
HMR_0825,0,8.214371198
HMR_0828,0,16.29540898
HMR_0837,0,11.50468596
HMR_0838,0,8.214371198
HMR_0844,0,11.50468596
HMR_0845,0,8.214371198
HMR_0847,0,8.214371198
HMR_0849,0,2.589571754
HMR_0850,0,8.214371198
HMR_0855,0,0.735522177
HMR_0807,0,16.29540898
HMR_0812,0,11.50468596
HMR_0813,0,1.972508859
HMR_0860,0,2.448900951
HMR_0861,0,7.722969377
HMR_0862,0,3.390065061
HMR_0863,0,3.390065061
HMR_0864,0,1.972508859
HMR_0866,0,1.972508859
HMR_0870,0,3.390065061
HMR_0871,0,3.390065061
HMR_0875,0,19.33733603
HMR_0878,0,1.651733688
HMR_0880,0,1.972508859
HMR_0882,0,1.651733688
HMR_0883,0,1.972508859
HMR_0886,0,1.972508859
HMR_0888,0,5.027443456
HMR_0889,0,9.184078673
HMR_0890,0,19.33733603
HMR_0891,0,9.184078673
HMR_0893,0,5.027443456
HMR_0894,0,5.027443456
HMR_0895,0,5.027443456
HMR_0896,0,5.027443456
HMR_0897,0,5.027443456
HMR_0898,0,1.972508859
HMR_0899,0,5.027443456
HMR_0900,0,5.027443456
HMR_0904,0,1.972508859
HMR_0908,0,1.972508859
HMR_0909,0,1.972508859
HMR_0911,0,5.027443456
HMR_0787,0,6.209344185
HMR_0790,0,10.75815416
HMR_0797,0,9.810994039
HMR_0804,0,16.29540898
HMR_0808,0,16.29540898
HMR_0826,0,8.214371198
HMR_0834,0,10.18153981
HMR_0836,0,16.29540898
HMR_0924,0,124.8253978
HMR_0925,0,124.8253978
HMR_0926,0,124.8253978
HMR_8393,0,13.40025324
HMR_8395,0,10.04270124
HMR_8396,0,13.40025324
HMR_8398,0,10.04270124
HMR_8401,0,13.40025324
HMR_1979,0,0.163498732
HMR_1980,0,0.163498732
HMR_1985,0,2.538538164
HMR_1995,0,0
HMR_1999,0,2.538538164
HMR_2000,0,2.538538164
HMR_2001,0,2.538538164
HMR_1305,0,1.889473543
HMR_1307,0,1.889473543
HMR_1312,0,16.73324173
HMR_1327,0,21.71681615
HMR_1330,0,0.885027637
HMR_1350,0,1.889473543
HMR_1388,0,0.140778656
HMR_1390,0,1.889473543
HMR_1391,0,1.889473543
HMR_0703,0,7.386621287
HMR_7598,0,36.78176575
HMR_7600,0,8.96132235
HMR_7602,0,18.02430694
HMR_7603,0,25.25943522
HMR_7605,0,14.53732884
HMR_7614,0,18.02430694
HMR_7615,0,25.25943522
HMR_0025,0,56.66837006
HMR_0026,0,19.85683943
HMR_0027,0,22.65222987
HMR_0028,0,5.930453501
HMR_0029,0,16.21051354
HMR_0030,0,115.4266994
HMR_7200,0,3.923396424
HMR_7205,0,5.555430219
HMR_7206,0,9.239145005
HMR_7207,0,5.754959635
HMR_7216,0,9.208858546
HMR_7219,0,4.702729676
HMR_7220,0,0.070938821
HMR_7221,0,0.014355293
HMR_7222,0,3.932867197
HMR_7491,0,9.469491767
HMR_7493,0,14.49786681
HMR_7494,0,19.12171323
HMR_7495,0,14.49786681
HMR_7496,0,19.12171323
HMR_7498,0,9.469491767
HMR_7509,0,9.469491767
HMR_7510,0,6.448534286
HMR_7519,0,8.564118661
HMR_7520,0,14.49786681
HMR_7521,0,19.12171323
HMR_7522,0,8.564118661
HMR_7535,0,14.49786681
HMR_7536,0,19.12171323
HMR_7537,0,8.564118661
HMR_7551,0,9.469491767
HMR_7552,0,8.564118661
HMR_7503,0,22.98870368
HMR_7504,0,16.29540898
HMR_7505,0,4.959779427
HMR_7507,0,22.98870368
HMR_7515,0,22.98870368
HMR_7516,0,16.29540898
HMR_7527,0,16.29540898
HMR_7528,0,16.29540898
HMR_7529,0,4.959779427
HMR_7531,0,16.29540898
HMR_7532,0,16.29540898
HMR_7543,0,16.29540898
HMR_7544,0,16.29540898
HMR_7546,0,4.959779427
HMR_7548,0,16.29540898
HMR_7549,0,16.29540898
HMR_7559,0,22.98870368
HMR_7561,0,16.29540898
HMR_7562,0,4.959779427
HMR_7563,0,16.29540898
HMR_7565,0,22.09768092
HMR_7566,0,16.29540898
HMR_7225,0,1.901880564
HMR_7235,0,4.959779427
HMR_7571,0,4.959779427
HMR_7572,0,16.29540898
HMR_7335,0,7.722969377
HMR_7336,0,12.99514026
HMR_7337,0,19.16605982
HMR_7338,0,12.99514026
HMR_7339,0,3.444445695
HMR_7340,0,19.16605982
HMR_7341,0,12.99514026
HMR_7342,0,3.444445695
HMR_7343,0,19.16605982
HMR_7344,0,12.99514026
HMR_7345,0,3.444445695
HMR_7346,0,19.16605982
HMR_7347,0,12.99514026
HMR_7348,0,3.444445695
HMR_7349,0,19.16605982
HMR_7350,0,12.99514026
HMR_7351,0,3.444445695
HMR_7352,0,19.16605982
HMR_7353,0,12.99514026
HMR_7354,0,3.444445695
HMR_7355,0,19.16605982
HMR_7356,0,12.99514026
HMR_7357,0,3.444445695
HMR_7358,0,19.16605982
HMR_7359,0,12.99514026
HMR_7360,0,3.444445695
HMR_7361,0,19.16605982
HMR_7362,0,12.99514026
HMR_7363,0,3.444445695
HMR_7364,0,19.16605982
HMR_7365,0,12.99514026
HMR_7366,0,3.444445695
HMR_7367,0,19.16605982
HMR_7368,0,12.99514026
HMR_7369,0,3.444445695
HMR_7370,0,19.16605982
HMR_7371,0,5.872674733
HMR_7442,0,11.50468596
HMR_7443,0,19.16605982
HMR_7444,0,12.99514026
HMR_7445,0,19.16605982
HMR_7446,0,12.99514026
HMR_7447,0,3.444445695
HMR_7448,0,19.16605982
HMR_7449,0,12.99514026
HMR_7450,0,3.444445695
HMR_7451,0,19.16605982
HMR_7452,0,5.872674733
HMR_7471,0,19.16605982
HMR_7472,0,11.50468596
HMR_7473,0,12.99514026
HMR_7474,0,19.16605982
HMR_7475,0,12.99514026
HMR_7476,0,3.444445695
HMR_7477,0,19.16605982
HMR_7478,0,12.99514026
HMR_7479,0,3.444445695
HMR_7480,0,19.16605982
HMR_7481,0,5.872674733
HMR_7373,0,9.877786267
HMR_7375,0,9.877786267
HMR_7382,0,16.29540898
HMR_7383,0,16.29540898
HMR_7386,0,16.29540898
HMR_7387,0,16.29540898
HMR_7390,0,16.29540898
HMR_7391,0,16.29540898
HMR_7394,0,16.29540898
HMR_7395,0,16.29540898
HMR_7398,0,16.29540898
HMR_7399,0,16.29540898
HMR_7402,0,16.29540898
HMR_7403,0,16.29540898
HMR_7406,0,16.29540898
HMR_7407,0,16.29540898
HMR_7410,0,16.29540898
HMR_7411,0,16.29540898
HMR_7414,0,16.29540898
HMR_7415,0,16.29540898
HMR_7418,0,16.29540898
HMR_7419,0,16.29540898
HMR_7422,0,16.29540898
HMR_7423,0,16.29540898
HMR_7425,0,16.29540898
HMR_7427,0,16.29540898
HMR_7459,0,16.29540898
HMR_7460,0,16.29540898
HMR_7462,0,16.29540898
HMR_7464,0,16.29540898
HMR_7466,0,16.29540898
HMR_7488,0,16.29540898
HMR_7489,0,16.29540898
HMR_8643,0,10.00870469
HMR_1599,0,24.33924944
HMR_1624,0,3.949927069
HMR_1625,0,3.949927069
HMR_1627,0,3.949927069
HMR_1637,0,6.121728281
HMR_1638,0,6.121728281
HMR_1639,0,6.121728281
HMR_1652,0,11.52904551
HMR_1653,0,11.52904551
HMR_1659,0,34.15121691
HMR_1665,0,3.949927069
HMR_1666,0,3.949927069
HMR_1676,0,24.33924944
HMR_1697,0,3.949927069
HMR_1699,0,3.949927069
HMR_1700,0,3.949927069
HMR_1710,0,11.52904551
HMR_1716,0,9.968056979
HMR_1718,0,9.968056979
HMR_1754,0,3.949927069
HMR_1756,0,3.949927069
HMR_1783,0,0.163498732
HMR_1797,0,7.571501619
HMR_1798,0,7.571501619
HMR_1804,0,7.571501619
HMR_1805,0,7.571501619
HMR_3799,0,9.968056979
HMR_3910,0,6.618165227
HMR_8065,0,6.618165227
HMR_1853,0,5.312185938
HMR_1862,0,0.042644337
HMR_1863,0,0.042644337
HMR_1864,0,0.042644337
HMR_1865,0,0.042644337
HMR_1866,0,0.042644337
HMR_1867,0,0.042644337
HMR_1868,0,12.08643174
HMR_1870,0,12.08643174
HMR_1872,0,16.16571137
HMR_1874,0,12.02984821
HMR_1878,0,7.259025475
HMR_1895,0,11.39092385
HMR_1896,0,11.39092385
HMR_1897,0,5.312185938
HMR_8262,0,1.972508859
HMR_8264,0,3.390065061
HMR_8268,0,3.390065061
HMR_8271,0,3.390065061
HMR_8280,0,1.972508859
HMR_8286,0,1.972508859
HMR_8291,0,1.972508859
HMR_8294,0,1.972508859
HMR_8318,0,7.722969377
HMR_0712,0,11.20809411
HMR_4252,0,29.30823322
HMR_4253,0,2.640852259
HMR_4255,0,2.904179631
HMR_4264,0,26.34846307
HMR_4265,0,2.640852259
HMR_4267,0,4.475179978
HMR_4268,0,8.20537785
HMR_4270,0,13.46940142
HMR_4279,0,8.20537785
HMR_7142,0,1.134878054
HMR_7143,0,1.134878054
HMR_7623,0,4.860943833
HMR_7625,0,4.860943833
HMR_7627,0,1.134878054
HMR_8788,0,1.134878054
HMR_4714,0,15.55776826
HMR_4715,0,15.55776826
HMR_4716,0,4.188400925
HMR_4718,0,15.55776826
HMR_4732,0,0.295370388
HMR_0663,0,34.72545016
HMR_6540,0,16.29441761
HMR_6543,0,5.792740848
HMR_6545,0,81.88219878
HMR_6546,0,16.07899629
HMR_6547,0,81.71870004
HMR_6549,0,5.762880293
HMR_6550,0,6.038354966
HMR_6551,0,10.10206223
HMR_6552,0,15.48779495
HMR_6553,0,10.22535206
HMR_6554,0,12.1470064
HMR_6556,0,6.038354966
HMR_6557,0,81.88219878
HMR_6558,0,6.038354966
HMR_6559,0,34.72545016
HMR_6560,0,7.259423152
HMR_6562,0,16.29441761
HMR_6563,0,10.19460504
HMR_6565,0,7.357033949
HMR_6570,0,5.762880293
HMR_6571,0,16.29441761
HMR_6579,0,10.10206223
HMR_6580,0,10.10206223
HMR_6581,0,10.10206223
HMR_6583,0,6.038354966
HMR_6584,0,6.038354966
HMR_6585,0,6.038354966
HMR_6591,0,81.71870004
HMR_6592,0,10.10206223
HMR_6595,0,10.10206223
HMR_7652,0,18.35914198
HMR_7654,0,18.35914198
HMR_7655,0,10.4171581
HMR_7656,0,8.402276211
HMR_8808,0,6.239002713
HMR_8810,0,5.762880293
HMR_8811,0,10.10206223
HMR_8813,0,10.10206223
HMR_8814,0,10.10206223
HMR_8815,0,10.10206223
HMR_8816,0,9.667450216
HMR_8817,0,15.48779495
HMR_8818,0,31.16981359
HMR_8821,0,10.10206223
HMR_8822,0,34.72545016
HMR_8826,0,12.1470064
HMR_8830,0,16.07899629
HMR_8831,0,10.10206223
HMR_8835,0,18.35914198
HMR_8836,0,18.35914198
HMR_4336,0,5.655346104
HMR_4340,0,15.9280417
HMR_4656,0,3.633965873
HMR_8758,0,5.655346104
HMR_7672,0,5.829722735
HMR_7673,0,5.829722735
HMR_4816,0,0.250649518
HMR_8538,0,7.789632756
HMR_6396,0,11.18175605
HMR_8349,0,24.87634188
HMR_3991,0,25.16671227
HMR_4657,0,11.28098938
HMR_4763,0,11.93639494
HMR_4764,0,12.01588828
HMR_8634,0,12.01588828
HMR_6630,0,15.04628197
HMR_6631,0,12.2663495
HMR_6632,0,15.04628197
HMR_6633,0,12.2663495
HMR_6635,0,7.512859719
HMR_6636,0,32.68825757
HMR_6639,0,7.512859719
HMR_6640,0,4.437760394
HMR_6643,0,0.475084883
HMR_6645,0,0.475084883
HMR_6646,0,2.089769309
HMR_6647,0,2.089769309
HMR_6650,0,0.475084883
HMR_6651,0,0.475084883
HMR_6666,0,5.682280332
HMR_6667,0,5.682280332
HMR_6679,0,5.682280332
HMR_6680,0,5.682280332
HMR_6685,0,5.682280332
HMR_6686,0,5.682280332
HMR_6704,0,5.682280332
HMR_6705,0,5.682280332
HMR_8700,0,1.353217132
HMR_8713,0,0.042644337
HMR_8717,0,0.042644337
HMR_6507,0,13.46940142
HMR_6509,0,0.295370388
HMR_4537,0,0.235359447
HMR_4550,0,4.735500515
HMR_4557,0,4.735500515
HMR_4558,0,5.425345163
HMR_4559,0,24.87634188
HMR_4563,0,8.560221236
HMR_4064,0,12.5900928
HMR_8724,0,5.977463111
HMR_8725,0,5.977463111
HMR_2117,0,7.571501619
HMR_2132,0,7.021656711
HMR_6426,0,2.363720571
HMR_6427,0,2.363720571
HMR_6428,0,2.363720571
HMR_6429,0,2.363720571
HMR_6441,0,2.363720571
HMR_6442,0,2.363720571
HMR_6443,0,2.363720571
HMR_6444,0,2.363720571
HMR_6464,0,2.363720571
HMR_6465,0,2.363720571
HMR_6466,0,2.363720571
HMR_6467,0,2.363720571
HMR_6471,0,84.50900155
HMR_6472,0,84.50900155
HMR_6473,0,84.50900155
HMR_6476,0,2.363720571
HMR_6477,0,2.363720571
HMR_6478,0,2.363720571
HMR_6479,0,2.363720571
HMR_6484,0,84.50900155
HMR_6486,0,84.50900155
HMR_6490,0,5.682280332
HMR_6495,0,5.682280332
HMR_6496,0,4.959779427
HMR_6992,0,6.243050923
HMR_6993,0,6.243050923
HMR_6994,0,6.243050923
HMR_6998,0,61.38215035
HMR_6999,0,6.243050923
HMR_7000,0,6.243050923
HMR_7001,0,6.243050923
HMR_7002,0,6.243050923
HMR_7003,0,61.38215035
HMR_7005,0,25.09627269
HMR_7013,0,61.38215035
HMR_7017,0,6.214481771
HMR_7021,0,6.243050923
HMR_7022,0,61.38215035
HMR_7025,0,5.275305094
HMR_7026,0,5.275305094
HMR_7027,0,5.275305094
HMR_7028,0,5.275305094
HMR_7029,0,61.38215035
HMR_7030,0,6.243050923
HMR_7033,0,6.243050923
HMR_7035,0,7.201287937
HMR_7036,0,6.243050923
HMR_7038,0,8.983709544
HMR_7039,0,5.682280332
HMR_7040,0,6.243050923
HMR_7041,0,61.38215035
HMR_7050,0,61.38215035
HMR_7053,0,6.214481771
HMR_7054,0,6.243050923
HMR_7056,0,6.243050923
HMR_7059,0,35.27408813
HMR_7060,0,6.243050923
HMR_7061,0,2.761451238
HMR_7065,0,5.682280332
HMR_7066,0,5.682280332
HMR_7078,0,6.243050923
HMR_7079,0,61.38215035
HMR_7080,0,61.38215035
HMR_7082,0,6.243050923
HMR_7083,0,61.38215035
HMR_7084,0,61.38215035
HMR_7088,0,6.243050923
HMR_7089,0,61.38215035
HMR_7091,0,6.243050923
HMR_7092,0,61.38215035
HMR_7093,0,61.38215035
HMR_7096,0,6.243050923
HMR_7097,0,61.38215035
HMR_7100,0,61.38215035
HMR_7103,0,65.28807883
HMR_7688,0,7.643099595
HMR_8032,0,0.240863823
HMR_8036,0,0.07121349
HMR_8037,0,0.07121349
HMR_8038,0,0.07121349
HMR_8040,0,0.111031312
HMR_8596,0,0.240863823
HMR_8598,0,0.240863823
HMR_8601,0,0.240863823
HMR_9569,0,22.769072
HMR_3955,0,27.07248593
HMR_3984,0,7.611972753
HMR_4201,0,16.37632098
HMR_4202,0,11.3454779
HMR_7794,0,19.18403625
HMR_8752,0,8.234765577
HMR_9464,0,21.77871776
HMR_9473,0,0.085288675
HMR_9474,0,8.560221236
HMR_9475,0,1.89917563
HMR_9482,0,0.085288675
HMR_9483,0,0.09895848
HMR_9485,0,2.923120174
HMR_9490,0,196.3439751
HMR_9493,0,9.951488672
HMR_9496,0,10.52244105
HMR_9499,0,13.86214643
HMR_9503,0,0.138683428
HMR_9513,0,8.988448384
HMR_9514,0,0.819674723
HMR_9516,0,9.507080052
HMR_9517,0,8.580507333
HMR_9522,0,14.10682583
HMR_9528,0,7.526728487
HMR_9529,0,0.163498732
HMR_9532,0,12.18177002
HMR_9536,0,3.46193449
HMR_9545,0,16.36235024
HMR_9552,0,10.4171581
HMR_9553,0,17.47083347
HMR_9559,0,4.791293149
HMR_9562,0,6.832664341
HMR_9563,0,24.87634188
HMR_9564,0,15.77188701
HMR_9566,0,9.933932559
HMR_9568,0,9.933932559
HMR_9571,0,10.60185962
HMR_9572,0,10.60185962
HMR_9573,0,5.682280332
HMR_9574,0,5.682280332
HMR_9582,0,0.43103453
HMR_9584,0,0.43103453
HMR_9586,0,8.461341924
HMR_9588,0,0.014355293
HMR_9806,0,41.8280782
HMR_0010,0,14.13907552
HMR_0006,0,22.19035109
HMR_0187,0,19.97662174
HMR_0190,0,34.86714223
HMR_0191,0,19.97662174
HMR_0195,0,19.97662174
HMR_0199,0,19.97662174
HMR_0203,0,19.97662174
HMR_0208,0,19.97662174
HMR_0212,0,19.97662174
HMR_0216,0,19.97662174
HMR_0225,0,19.97662174
HMR_0232,0,19.97662174
HMR_0236,0,19.97662174
HMR_0240,0,19.97662174
HMR_0244,0,19.97662174
HMR_0248,0,19.97662174
HMR_0254,0,19.97662174
HMR_0258,0,19.97662174
HMR_0262,0,19.97662174
HMR_0266,0,19.97662174
HMR_0270,0,19.97662174
HMR_0274,0,19.97662174
HMR_0278,0,19.97662174
HMR_0282,0,19.97662174
HMR_0288,0,19.97662174
HMR_0292,0,19.97662174
HMR_0296,0,19.97662174
HMR_0300,0,19.97662174
HMR_0304,0,19.97662174
HMR_0308,0,19.97662174
HMR_0312,0,19.97662174
HMR_0318,0,19.97662174
HMR_0322,0,19.97662174
HMR_0326,0,19.97662174
HMR_0330,0,19.97662174
HMR_0336,0,19.97662174
HMR_0340,0,19.97662174
HMR_0344,0,19.97662174
HMR_0348,0,19.97662174
HMR_0352,0,19.97662174
HMR_0356,0,19.97662174
HMR_0360,0,19.97662174
HMR_0364,0,19.97662174
HMR_0368,0,19.97662174
HMR_0372,0,19.97662174
HMR_0376,0,19.97662174
HMR_0380,0,19.97662174
HMR_0384,0,19.97662174
HMR_0388,0,19.97662174
HMR_0392,0,19.97662174
HMR_0396,0,19.97662174
HMR_0400,0,19.97662174
HMR_0404,0,19.97662174
HMR_0408,0,19.97662174
HMR_0412,0,19.97662174
HMR_0416,0,19.97662174
HMR_0420,0,19.97662174
HMR_0424,0,19.97662174
HMR_0428,0,19.97662174
HMR_0432,0,19.97662174
HMR_0436,0,19.97662174
HMR_0476,0,3.730303016
HMR_1914,0,7.971114675
HMR_1919,0,5.423067154
HMR_3858,0,25.94675801
HMR_4691,0,0.777171819
HMR_4845,0,0.237739915
HMR_4910,0,3.957641631
HMR_4911,0,11.41769226
HMR_4912,0,11.4603366
HMR_4928,0,25.94675801
HMR_4932,0,2.500373751
HMR_4935,0,25.94675801
HMR_4946,0,7.971114675
HMR_4956,0,1.999855723
HMR_4976,0,25.94675801
HMR_4996,0,6.309940125
HMR_5007,0,0.719840555
HMR_5018,0,25.94675801
HMR_5021,0,3.167614841
HMR_5068,0,8.325085787
HMR_5071,0,8.325085787
HMR_5087,0,19.8062852
HMR_5094,0,8.325085787
HMR_5129,0,0.15367565
HMR_5305,0,33.96816151
HMR_5307,0,0.313361959
HMR_5308,0,22.66374929
HMR_5310,0,0.313361959
HMR_5311,0,15.95777139
HMR_5313,0,0.313361959
HMR_5314,0,1.3035762
HMR_5315,0,31.76667295
HMR_5316,0,1.3035762
HMR_5317,0,0.275007047
HMR_5318,0,0.275007047
HMR_5319,0,22.95562971
HMR_5320,0,14.92920224
HMR_5322,0,17.70072187
HMR_5324,0,18.37731028
HMR_5326,0,15.95777139
HMR_5328,0,6.183638325
HMR_5330,0,6.240221854
HMR_5332,0,1.972325042
HMR_5333,0,9.128561138
HMR_5413,0,11.41769226
HMR_5430,0,7.329693111
HMR_5435,0,0.042644337
HMR_5436,0,0.042644337
HMR_5437,0,0.042644337
HMR_5438,0,0.042644337
HMR_5439,0,0.042644337
HMR_5447,0,2.500373751
HMR_5448,0,2.382667253
HMR_5450,0,0.617237194
HMR_5455,0,2.24953636
HMR_5587,0,9.229551874
HMR_5588,0,9.229551874
HMR_5589,0,9.229551874
HMR_5590,0,9.229551874
HMR_5591,0,9.229551874
HMR_5592,0,9.229551874
HMR_5593,0,9.229551874
HMR_5594,0,9.229551874
HMR_5595,0,9.229551874
HMR_5596,0,9.229551874
HMR_5597,0,9.229551874
HMR_5598,0,9.229551874
HMR_5599,0,9.229551874
HMR_5600,0,9.229551874
HMR_5601,0,9.229551874
HMR_5602,0,9.229551874
HMR_5603,0,10.45979634
HMR_5604,0,13.73778109
HMR_5605,0,9.229551874
HMR_5606,0,9.229551874
HMR_5607,0,9.229551874
HMR_5608,0,9.229551874
HMR_5609,0,13.73778109
HMR_5610,0,9.229551874
HMR_5611,0,9.229551874
HMR_5612,0,10.45979634
HMR_5613,0,9.229551874
HMR_5614,0,13.73778109
HMR_5615,0,9.229551874
HMR_5616,0,9.229551874
HMR_5617,0,9.229551874
HMR_5618,0,10.45979634
HMR_5619,0,10.45979634
HMR_5620,0,9.229551874
HMR_5621,0,9.229551874
HMR_5622,0,9.229551874
HMR_5623,0,9.229551874
HMR_5624,0,10.45979634
HMR_5625,0,9.229551874
HMR_5626,0,9.229551874
HMR_5627,0,10.45979634
HMR_5628,0,9.229551874
HMR_5629,0,10.45979634
HMR_5630,0,9.229551874
HMR_5631,0,9.229551874
HMR_5632,0,9.229551874
HMR_5633,0,13.73778109
HMR_5634,0,10.45979634
HMR_5635,0,9.229551874
HMR_5636,0,9.229551874
HMR_5637,0,9.229551874
HMR_5638,0,9.229551874
HMR_5639,0,13.73778109
HMR_5640,0,9.229551874
HMR_5641,0,9.229551874
HMR_5642,0,10.45979634
HMR_5643,0,9.229551874
HMR_5644,0,13.73778109
HMR_5645,0,9.229551874
HMR_5646,0,9.229551874
HMR_5647,0,9.229551874
HMR_5648,0,9.229551874
HMR_5649,0,9.229551874
HMR_5650,0,9.229551874
HMR_5651,0,9.229551874
HMR_5652,0,9.229551874
HMR_5653,0,9.229551874
HMR_5654,0,9.229551874
HMR_5655,0,9.229551874
HMR_5656,0,9.229551874
HMR_5657,0,9.229551874
HMR_5658,0,9.229551874
HMR_5659,0,9.229551874
HMR_5660,0,9.229551874
